id,lat,lon,name,type,volume_l,city
1597,31.583019,-7.91648,Marrakech_Trash_Bin_1597,trash_bin,752,Marrakech
1598,31.563988,-7.960463,Marrakech_Restaurant_1598,restaurant,677,Marrakech
1599,31.556643,-7.940812,Marrakech_Trash_Bin_1599,trash_bin,584,Marrakech
1600,31.582673,-8.001361,Marrakech_Trash_Bin_1600,trash_bin,486,Marrakech
1601,31.608873,-7.910154,Marrakech_Trash_Bin_1601,trash_bin,778,Marrakech
1602,31.680165,-8.024378,Marrakech_Trash_Bin_1602,trash_bin,731,Marrakech
1603,31.721707,-8.06517,Marrakech_Residential_1603,residential,733,Marrakech
1604,31.635464,-8.072664,Marrakech_Trash_Bin_1604,trash_bin,684,Marrakech
1605,31.63979,-8.097795,Marrakech_Restaurant_1605,restaurant,553,Marrakech
1606,31.743689,-7.941663,Marrakech_Trash_Bin_1606,trash_bin,845,Marrakech
1607,31.580766,-8.128815,Marrakech_Trash_Bin_1607,trash_bin,669,Marrakech
1608,31.76282,-7.956219,Marrakech_Restaurant_1608,restaurant,818,Marrakech
1609,31.610864,-8.115533,Marrakech_Hotel_1609,hotel,2977,Marrakech
1610,31.631542,-7.980285,Marrakech_Hotel_1610,hotel,3551,Marrakech
1611,31.70392,-7.883448,Marrakech_Trash_Bin_1611,trash_bin,578,Marrakech
1612,31.717577,-7.870873,Marrakech_Trash_Bin_1612,trash_bin,971,Marrakech
1613,31.514572,-7.875037,Marrakech_Hospital_1613,hospital,4675,Marrakech
1614,31.528327,-8.072828,Marrakech_Hospital_1614,hospital,3103,Marrakech
1615,31.549999,-7.839079,Marrakech_Restaurant_1615,restaurant,541,Marrakech
1616,31.692588,-8.085419,Marrakech_Trash_Bin_1616,trash_bin,628,Marrakech
1617,31.570245,-7.981969,Marrakech_Trash_Bin_1617,trash_bin,869,Marrakech
1618,31.636306,-7.941297,Marrakech_Trash_Bin_1618,trash_bin,701,Marrakech
1619,31.564985,-8.14275,Marrakech_Trash_Bin_1619,trash_bin,837,Marrakech
1620,31.749604,-7.915139,Marrakech_Residential_1620,residential,235,Marrakech
1621,31.592476,-7.826502,Marrakech_Trash_Bin_1621,trash_bin,618,Marrakech
1622,31.649538,-8.05079,Marrakech_Trash_Bin_1622,trash_bin,982,Marrakech
1623,31.654643,-8.106025,Marrakech_Restaurant_1623,restaurant,654,Marrakech
1624,31.781209,-7.984924,Marrakech_Trash_Bin_1624,trash_bin,242,Marrakech
1625,31.552766,-8.018052,Marrakech_Restaurant_1625,restaurant,720,Marrakech
1626,31.586763,-8.148587,Marrakech_Trash_Bin_1626,trash_bin,533,Marrakech
1627,31.563031,-8.056455,Marrakech_Trash_Bin_1627,trash_bin,811,Marrakech
1628,31.518341,-8.052431,Marrakech_Trash_Bin_1628,trash_bin,561,Marrakech
1629,31.6253,-7.825532,Marrakech_Trash_Bin_1629,trash_bin,965,Marrakech
1630,31.565739,-7.83415,Marrakech_Trash_Bin_1630,trash_bin,883,Marrakech
1631,31.711253,-8.103703,Marrakech_Trash_Bin_1631,trash_bin,847,Marrakech
1632,31.64241,-8.052147,Marrakech_Trash_Bin_1632,trash_bin,707,Marrakech
1633,31.606796,-8.162226,Marrakech_Trash_Bin_1633,trash_bin,405,Marrakech
1634,31.489294,-7.984316,Marrakech_Trash_Bin_1634,trash_bin,520,Marrakech
1635,31.540778,-7.837307,Marrakech_Trash_Bin_1635,trash_bin,335,Marrakech
1636,31.510759,-8.082537,Marrakech_Pharmacy_1636,pharmacy,862,Marrakech
1637,31.478502,-7.975416,Marrakech_Trash_Bin_1637,trash_bin,888,Marrakech
1638,31.544113,-8.072837,Marrakech_Trash_Bin_1638,trash_bin,406,Marrakech
1639,31.630492,-7.794586,Marrakech_Trash_Bin_1639,trash_bin,232,Marrakech
1640,31.734287,-8.101628,Marrakech_Trash_Bin_1640,trash_bin,755,Marrakech
1641,31.719632,-7.981431,Marrakech_Trash_Bin_1641,trash_bin,943,Marrakech
1642,31.544908,-8.045173,Marrakech_Trash_Bin_1642,trash_bin,803,Marrakech
1643,31.584806,-7.886862,Marrakech_Trash_Bin_1643,trash_bin,477,Marrakech
1644,31.771879,-8.06674,Marrakech_Restaurant_1644,restaurant,773,Marrakech
1645,31.580892,-8.003972,Marrakech_Trash_Bin_1645,trash_bin,411,Marrakech
1646,31.566808,-7.889496,Marrakech_Trash_Bin_1646,trash_bin,943,Marrakech
1647,31.600582,-8.063102,Marrakech_Residential_1647,residential,775,Marrakech
1648,31.581664,-8.059319,Marrakech_Trash_Bin_1648,trash_bin,264,Marrakech
1649,31.70978,-8.060029,Marrakech_Restaurant_1649,restaurant,399,Marrakech
1650,31.693384,-8.087259,Marrakech_Restaurant_1650,restaurant,932,Marrakech
1651,31.574517,-7.840267,Marrakech_Trash_Bin_1651,trash_bin,502,Marrakech
1652,31.688846,-7.848541,Marrakech_Trash_Bin_1652,trash_bin,638,Marrakech
1653,31.691024,-8.035443,Marrakech_Hotel_1653,hotel,3971,Marrakech
1654,31.697519,-7.880727,Marrakech_Trash_Bin_1654,trash_bin,489,Marrakech
1655,31.582491,-8.12756,Marrakech_Trash_Bin_1655,trash_bin,291,Marrakech
1656,31.519004,-8.114394,Marrakech_Trash_Bin_1656,trash_bin,775,Marrakech
1657,31.535209,-8.017223,Marrakech_Trash_Bin_1657,trash_bin,500,Marrakech
1658,31.512399,-8.018222,Marrakech_Trash_Bin_1658,trash_bin,857,Marrakech
1659,31.482673,-8.013129,Marrakech_Trash_Bin_1659,trash_bin,919,Marrakech
1660,31.540219,-7.964964,Marrakech_Trash_Bin_1660,trash_bin,819,Marrakech
1661,31.649526,-7.988443,Marrakech_Hotel_1661,hotel,2670,Marrakech
1662,31.572977,-8.050311,Marrakech_Trash_Bin_1662,trash_bin,963,Marrakech
1663,31.497681,-7.952958,Marrakech_Restaurant_1663,restaurant,531,Marrakech
1664,31.683094,-8.048032,Marrakech_Restaurant_1664,restaurant,356,Marrakech
1665,31.737292,-7.910065,Marrakech_Trash_Bin_1665,trash_bin,292,Marrakech
1666,31.601491,-8.136001,Marrakech_Residential_1666,residential,276,Marrakech
1667,31.528598,-8.039177,Marrakech_Trash_Bin_1667,trash_bin,948,Marrakech
1668,31.633946,-7.837668,Marrakech_Trash_Bin_1668,trash_bin,279,Marrakech
1669,31.637088,-8.159716,Marrakech_Trash_Bin_1669,trash_bin,479,Marrakech
1670,31.594213,-8.060859,Marrakech_Hotel_1670,hotel,3793,Marrakech
1671,31.756792,-7.89572,Marrakech_Restaurant_1671,restaurant,377,Marrakech
1672,31.582594,-7.972718,Marrakech_Pharmacy_1672,pharmacy,980,Marrakech
1673,31.610908,-7.844818,Marrakech_Hotel_1673,hotel,4583,Marrakech
1674,31.59763,-7.930931,Marrakech_Hospital_1674,hospital,4168,Marrakech
1675,31.49415,-7.882194,Marrakech_Trash_Bin_1675,trash_bin,625,Marrakech
1676,31.49356,-7.969323,Marrakech_Trash_Bin_1676,trash_bin,230,Marrakech
1677,31.606541,-7.79389,Marrakech_Restaurant_1677,restaurant,947,Marrakech
1678,31.722835,-8.086683,Marrakech_Trash_Bin_1678,trash_bin,341,Marrakech
1679,31.784998,-7.988017,Marrakech_Trash_Bin_1679,trash_bin,771,Marrakech
1680,31.526652,-7.992934,Marrakech_Trash_Bin_1680,trash_bin,653,Marrakech
1681,31.769732,-7.998598,Marrakech_Trash_Bin_1681,trash_bin,254,Marrakech
1682,31.567147,-7.893623,Marrakech_Hotel_1682,hotel,3215,Marrakech
1683,31.514931,-8.078189,Marrakech_Trash_Bin_1683,trash_bin,462,Marrakech
1684,31.662704,-8.127124,Marrakech_Pharmacy_1684,pharmacy,704,Marrakech
1685,31.47429,-8.004839,Marrakech_Trash_Bin_1685,trash_bin,848,Marrakech
1686,31.585147,-7.828841,Marrakech_Trash_Bin_1686,trash_bin,651,Marrakech
1687,31.472599,-7.950807,Marrakech_Trash_Bin_1687,trash_bin,892,Marrakech
1688,31.735046,-7.967597,Marrakech_Trash_Bin_1688,trash_bin,796,Marrakech
1689,31.738298,-7.945647,Marrakech_Trash_Bin_1689,trash_bin,949,Marrakech
1690,31.641761,-7.911772,Marrakech_Restaurant_1690,restaurant,247,Marrakech
1691,31.716951,-8.097034,Marrakech_Restaurant_1691,restaurant,703,Marrakech
1692,31.478968,-7.91028,Marrakech_Trash_Bin_1692,trash_bin,935,Marrakech
1693,31.565834,-8.083437,Marrakech_Trash_Bin_1693,trash_bin,722,Marrakech
1694,31.502795,-7.908285,Marrakech_Trash_Bin_1694,trash_bin,365,Marrakech
1695,31.750709,-8.007025,Marrakech_Restaurant_1695,restaurant,698,Marrakech
1696,31.634358,-8.08541,Marrakech_Trash_Bin_1696,trash_bin,715,Marrakech
1697,31.602715,-8.101292,Marrakech_Trash_Bin_1697,trash_bin,268,Marrakech
1698,31.528097,-8.09636,Marrakech_Trash_Bin_1698,trash_bin,336,Marrakech
1699,31.751566,-8.064657,Marrakech_Trash_Bin_1699,trash_bin,266,Marrakech
1700,31.5723,-8.129799,Marrakech_Trash_Bin_1700,trash_bin,907,Marrakech
1701,31.511332,-7.859496,Marrakech_Hotel_1701,hotel,3604,Marrakech
1702,31.77126,-7.946863,Marrakech_Trash_Bin_1702,trash_bin,885,Marrakech
1703,31.770543,-8.018248,Marrakech_Trash_Bin_1703,trash_bin,569,Marrakech
1704,31.598491,-7.850645,Marrakech_Restaurant_1704,restaurant,550,Marrakech
1705,31.735351,-7.888186,Marrakech_Trash_Bin_1705,trash_bin,872,Marrakech
1706,31.751922,-8.105297,Marrakech_Trash_Bin_1706,trash_bin,592,Marrakech
1707,31.606049,-7.916335,Marrakech_Restaurant_1707,restaurant,589,Marrakech
1708,31.572883,-8.022464,Marrakech_Trash_Bin_1708,trash_bin,572,Marrakech
1709,31.758984,-7.885049,Marrakech_Restaurant_1709,restaurant,930,Marrakech
1710,31.740854,-8.117981,Marrakech_Pharmacy_1710,pharmacy,557,Marrakech
1711,31.47178,-8.023739,Marrakech_Residential_1711,residential,500,Marrakech
1712,31.493935,-8.081561,Marrakech_Trash_Bin_1712,trash_bin,445,Marrakech
1713,31.614298,-8.01733,Marrakech_Trash_Bin_1713,trash_bin,650,Marrakech
1714,31.485339,-8.065952,Marrakech_Trash_Bin_1714,trash_bin,651,Marrakech
1715,31.597101,-8.088845,Marrakech_Residential_1715,residential,613,Marrakech
1716,31.753404,-8.067653,Marrakech_Restaurant_1716,restaurant,602,Marrakech
1717,31.610893,-7.901838,Marrakech_Hospital_1717,hospital,2542,Marrakech
1718,31.666745,-8.04882,Marrakech_Trash_Bin_1718,trash_bin,845,Marrakech
1719,31.574758,-8.087983,Marrakech_Hotel_1719,hotel,3628,Marrakech
1720,31.648103,-7.995303,Marrakech_Trash_Bin_1720,trash_bin,769,Marrakech
1721,31.663319,-8.072136,Marrakech_Trash_Bin_1721,trash_bin,544,Marrakech
1722,31.631243,-7.935212,Marrakech_Hotel_1722,hotel,4993,Marrakech
1723,31.770903,-7.893605,Marrakech_Restaurant_1723,restaurant,642,Marrakech
1724,31.628338,-7.852524,Marrakech_Trash_Bin_1724,trash_bin,589,Marrakech
1725,31.677801,-7.841868,Marrakech_Trash_Bin_1725,trash_bin,975,Marrakech
1726,31.563644,-8.031197,Marrakech_Trash_Bin_1726,trash_bin,415,Marrakech
1727,31.568502,-8.070854,Marrakech_Trash_Bin_1727,trash_bin,778,Marrakech
1728,31.774179,-7.930085,Marrakech_Trash_Bin_1728,trash_bin,585,Marrakech
1729,31.544821,-8.113536,Marrakech_Trash_Bin_1729,trash_bin,946,Marrakech
1730,31.566432,-8.054982,Marrakech_Restaurant_1730,restaurant,581,Marrakech
1731,31.488467,-8.014997,Marrakech_Trash_Bin_1731,trash_bin,694,Marrakech
1732,31.695738,-8.131475,Marrakech_Restaurant_1732,restaurant,327,Marrakech
1733,31.57108,-7.913379,Marrakech_Restaurant_1733,restaurant,662,Marrakech
1734,31.485233,-8.043167,Marrakech_Restaurant_1734,restaurant,388,Marrakech
1735,31.679059,-7.821688,Marrakech_Hotel_1735,hotel,2828,Marrakech
1736,31.672256,-8.053577,Marrakech_Trash_Bin_1736,trash_bin,770,Marrakech
1737,31.711166,-7.99488,Marrakech_Trash_Bin_1737,trash_bin,431,Marrakech
1738,31.726689,-7.884856,Marrakech_Trash_Bin_1738,trash_bin,765,Marrakech
1739,31.551387,-7.957868,Marrakech_Trash_Bin_1739,trash_bin,423,Marrakech
1740,31.53204,-7.837987,Marrakech_Trash_Bin_1740,trash_bin,829,Marrakech
1741,31.6806,-7.831993,Marrakech_Trash_Bin_1741,trash_bin,878,Marrakech
1742,31.614152,-7.880884,Marrakech_Trash_Bin_1742,trash_bin,298,Marrakech
1743,31.566971,-7.853552,Marrakech_Pharmacy_1743,pharmacy,618,Marrakech
1744,31.617936,-7.979909,Marrakech_Trash_Bin_1744,trash_bin,356,Marrakech
1745,31.631561,-7.826948,Marrakech_Pharmacy_1745,pharmacy,919,Marrakech
1746,31.54357,-7.950165,Marrakech_Hotel_1746,hotel,4753,Marrakech
1747,31.616191,-8.14913,Marrakech_Trash_Bin_1747,trash_bin,782,Marrakech
1748,31.634746,-7.952831,Marrakech_Hospital_1748,hospital,4204,Marrakech
1749,31.557282,-7.860073,Marrakech_Trash_Bin_1749,trash_bin,663,Marrakech
1750,31.653424,-7.917734,Marrakech_Residential_1750,residential,448,Marrakech
1751,31.70029,-8.009661,Marrakech_Trash_Bin_1751,trash_bin,879,Marrakech
1752,31.501928,-7.991355,Marrakech_Hotel_1752,hotel,3926,Marrakech
1753,31.488968,-8.052481,Marrakech_Trash_Bin_1753,trash_bin,367,Marrakech
1754,31.631615,-8.007863,Marrakech_Residential_1754,residential,981,Marrakech
1755,31.533965,-8.017597,Marrakech_Trash_Bin_1755,trash_bin,521,Marrakech
1756,31.760693,-7.999588,Marrakech_Hotel_1756,hotel,3986,Marrakech
1757,31.720638,-8.06098,Marrakech_Residential_1757,residential,285,Marrakech
1758,31.607781,-7.98647,Marrakech_Hotel_1758,hotel,4632,Marrakech
1759,31.481006,-7.999169,Marrakech_Trash_Bin_1759,trash_bin,204,Marrakech
1760,31.761791,-8.033605,Marrakech_Residential_1760,residential,641,Marrakech
1761,31.714172,-8.113056,Marrakech_Trash_Bin_1761,trash_bin,824,Marrakech
1762,31.58132,-8.094984,Marrakech_Trash_Bin_1762,trash_bin,290,Marrakech
1763,31.666903,-7.889271,Marrakech_Trash_Bin_1763,trash_bin,649,Marrakech
1764,31.751615,-8.086708,Marrakech_Trash_Bin_1764,trash_bin,378,Marrakech
1765,31.715937,-7.941853,Marrakech_Trash_Bin_1765,trash_bin,362,Marrakech
1766,31.531717,-8.117863,Marrakech_Trash_Bin_1766,trash_bin,290,Marrakech
1767,31.538639,-8.035319,Marrakech_Restaurant_1767,restaurant,824,Marrakech
1768,31.723102,-7.825924,Marrakech_Trash_Bin_1768,trash_bin,831,Marrakech
1769,31.654955,-8.012552,Marrakech_Trash_Bin_1769,trash_bin,670,Marrakech
1770,31.506516,-7.917201,Marrakech_Residential_1770,residential,730,Marrakech
1771,31.66464,-7.967793,Marrakech_Hotel_1771,hotel,1700,Marrakech
1772,31.701977,-7.840467,Marrakech_Trash_Bin_1772,trash_bin,953,Marrakech
1773,31.639392,-7.807295,Marrakech_Restaurant_1773,restaurant,314,Marrakech
1774,31.595619,-8.016932,Marrakech_Hospital_1774,hospital,2083,Marrakech
1775,31.63462,-7.798995,Marrakech_Residential_1775,residential,534,Marrakech
1776,31.569838,-8.050152,Marrakech_Trash_Bin_1776,trash_bin,358,Marrakech
1777,31.606361,-7.979908,Marrakech_Hospital_1777,hospital,3110,Marrakech
1778,31.660774,-7.852505,Marrakech_Restaurant_1778,restaurant,324,Marrakech
1779,31.669787,-7.886515,Marrakech_Restaurant_1779,restaurant,461,Marrakech
1780,31.735749,-7.931434,Marrakech_Trash_Bin_1780,trash_bin,237,Marrakech
1781,31.562863,-7.831914,Marrakech_Trash_Bin_1781,trash_bin,665,Marrakech
1782,31.74859,-7.966898,Marrakech_Trash_Bin_1782,trash_bin,227,Marrakech
1783,31.568316,-8.063234,Marrakech_Residential_1783,residential,974,Marrakech
1784,31.619142,-8.145415,Marrakech_Trash_Bin_1784,trash_bin,580,Marrakech
1785,31.593746,-7.951927,Marrakech_Trash_Bin_1785,trash_bin,842,Marrakech
1786,31.645483,-7.891781,Marrakech_Restaurant_1786,restaurant,547,Marrakech
1787,31.656161,-8.041281,Marrakech_Trash_Bin_1787,trash_bin,600,Marrakech
1788,31.65033,-7.931776,Marrakech_Trash_Bin_1788,trash_bin,570,Marrakech
1789,31.636489,-7.90164,Marrakech_Trash_Bin_1789,trash_bin,797,Marrakech
1790,31.481921,-7.988777,Marrakech_Trash_Bin_1790,trash_bin,964,Marrakech
1791,31.639793,-7.793967,Marrakech_Trash_Bin_1791,trash_bin,861,Marrakech
1792,31.627741,-7.882827,Marrakech_Trash_Bin_1792,trash_bin,474,Marrakech
1793,31.632927,-7.877374,Marrakech_Hotel_1793,hotel,4902,Marrakech
1794,31.599998,-7.988085,Marrakech_Trash_Bin_1794,trash_bin,990,Marrakech
1795,31.724059,-8.113411,Marrakech_Trash_Bin_1795,trash_bin,368,Marrakech
1796,31.641997,-7.805124,Marrakech_Trash_Bin_1796,trash_bin,849,Marrakech
1797,31.713321,-7.921298,Marrakech_Trash_Bin_1797,trash_bin,423,Marrakech
1798,31.549968,-7.87332,Marrakech_Trash_Bin_1798,trash_bin,804,Marrakech
1799,31.563263,-7.808081,Marrakech_Trash_Bin_1799,trash_bin,964,Marrakech
1800,31.670106,-8.112191,Marrakech_Hotel_1800,hotel,3875,Marrakech
1801,31.584145,-7.84653,Marrakech_Trash_Bin_1801,trash_bin,572,Marrakech
1802,31.714188,-7.847653,Marrakech_Trash_Bin_1802,trash_bin,296,Marrakech
1803,31.527835,-8.090765,Marrakech_Restaurant_1803,restaurant,598,Marrakech
1804,31.6915,-7.8052,Marrakech_Trash_Bin_1804,trash_bin,204,Marrakech
1805,31.527857,-7.906315,Marrakech_Trash_Bin_1805,trash_bin,706,Marrakech
1806,31.49278,-7.943329,Marrakech_Restaurant_1806,restaurant,556,Marrakech
1807,31.605782,-7.841491,Marrakech_Trash_Bin_1807,trash_bin,871,Marrakech
1808,31.637942,-8.084069,Marrakech_Trash_Bin_1808,trash_bin,790,Marrakech
1809,31.628625,-8.15081,Marrakech_Trash_Bin_1809,trash_bin,272,Marrakech
1810,31.747812,-8.024895,Marrakech_Trash_Bin_1810,trash_bin,680,Marrakech
1811,31.726458,-7.974313,Marrakech_Trash_Bin_1811,trash_bin,571,Marrakech
1812,31.571709,-8.129908,Marrakech_Trash_Bin_1812,trash_bin,666,Marrakech
1813,31.677451,-7.881452,Marrakech_Trash_Bin_1813,trash_bin,399,Marrakech
1814,31.526906,-7.870993,Marrakech_Residential_1814,residential,728,Marrakech
1815,31.522464,-7.96015,Marrakech_Hotel_1815,hotel,3924,Marrakech
1816,31.63001,-7.892401,Marrakech_Trash_Bin_1816,trash_bin,796,Marrakech
1817,31.729011,-7.952511,Marrakech_Trash_Bin_1817,trash_bin,690,Marrakech
1818,31.475406,-8.028295,Marrakech_Trash_Bin_1818,trash_bin,972,Marrakech
1819,31.674995,-7.879884,Marrakech_Hotel_1819,hotel,2848,Marrakech
1820,31.676924,-8.118885,Marrakech_Hotel_1820,hotel,4584,Marrakech
1821,31.689664,-7.92676,Marrakech_Hotel_1821,hotel,3499,Marrakech
1822,31.545362,-8.128004,Marrakech_Trash_Bin_1822,trash_bin,765,Marrakech
1823,31.541758,-8.086978,Marrakech_Trash_Bin_1823,trash_bin,327,Marrakech
1824,31.628173,-8.028745,Marrakech_Hotel_1824,hotel,2704,Marrakech
1825,31.613244,-8.104389,Marrakech_Trash_Bin_1825,trash_bin,757,Marrakech
1826,31.55002,-7.853021,Marrakech_Hotel_1826,hotel,2705,Marrakech
1827,31.713246,-7.901908,Marrakech_Trash_Bin_1827,trash_bin,266,Marrakech
1828,31.529809,-7.924628,Marrakech_Trash_Bin_1828,trash_bin,361,Marrakech
1829,31.738203,-7.94178,Marrakech_Restaurant_1829,restaurant,659,Marrakech
1830,31.628687,-7.839398,Marrakech_Residential_1830,residential,492,Marrakech
1831,31.565902,-8.134406,Marrakech_Trash_Bin_1831,trash_bin,939,Marrakech
1832,31.503515,-7.946472,Marrakech_Trash_Bin_1832,trash_bin,386,Marrakech
1833,31.666029,-7.86562,Marrakech_Trash_Bin_1833,trash_bin,338,Marrakech
1834,31.63094,-8.123289,Marrakech_Hospital_1834,hospital,4408,Marrakech
1835,31.672863,-8.133978,Marrakech_Trash_Bin_1835,trash_bin,593,Marrakech
1836,31.491982,-7.929203,Marrakech_Residential_1836,residential,657,Marrakech
1837,31.604875,-7.937904,Marrakech_Trash_Bin_1837,trash_bin,908,Marrakech
1838,31.654633,-8.052361,Marrakech_Trash_Bin_1838,trash_bin,736,Marrakech
1839,31.769428,-8.067043,Marrakech_Trash_Bin_1839,trash_bin,293,Marrakech
1840,31.532484,-7.870583,Marrakech_Trash_Bin_1840,trash_bin,423,Marrakech
1841,31.675485,-8.093887,Marrakech_Hospital_1841,hospital,3757,Marrakech
1842,31.6385,-7.940313,Marrakech_Trash_Bin_1842,trash_bin,439,Marrakech
1843,31.585297,-8.05183,Marrakech_Hospital_1843,hospital,3070,Marrakech
1844,31.610547,-8.149202,Marrakech_Trash_Bin_1844,trash_bin,785,Marrakech
1845,31.721215,-7.877004,Marrakech_Pharmacy_1845,pharmacy,414,Marrakech
1846,31.599189,-7.992127,Marrakech_Trash_Bin_1846,trash_bin,490,Marrakech
1847,31.591749,-7.823712,Marrakech_Residential_1847,residential,344,Marrakech
1848,31.601896,-7.800155,Marrakech_Trash_Bin_1848,trash_bin,986,Marrakech
1849,31.538436,-7.985627,Marrakech_Trash_Bin_1849,trash_bin,606,Marrakech
1850,31.64724,-7.800925,Marrakech_Hospital_1850,hospital,2344,Marrakech
1851,31.477955,-7.959936,Marrakech_Hotel_1851,hotel,2760,Marrakech
1852,31.558105,-7.846746,Marrakech_Hotel_1852,hotel,4945,Marrakech
1853,31.709831,-8.017841,Marrakech_Trash_Bin_1853,trash_bin,698,Marrakech
1854,31.737258,-8.069053,Marrakech_Trash_Bin_1854,trash_bin,583,Marrakech
1855,31.617253,-8.119328,Marrakech_Trash_Bin_1855,trash_bin,616,Marrakech
1856,31.590406,-7.824847,Marrakech_Trash_Bin_1856,trash_bin,590,Marrakech
1857,31.724773,-8.010149,Marrakech_Residential_1857,residential,545,Marrakech
1858,31.522746,-7.900232,Marrakech_Restaurant_1858,restaurant,683,Marrakech
1859,31.552516,-8.129441,Marrakech_Trash_Bin_1859,trash_bin,566,Marrakech
1860,31.57024,-7.832728,Marrakech_Trash_Bin_1860,trash_bin,761,Marrakech
1861,31.531608,-8.077437,Marrakech_Pharmacy_1861,pharmacy,213,Marrakech
1862,31.582521,-8.092697,Marrakech_Pharmacy_1862,pharmacy,799,Marrakech
1863,31.765368,-7.957651,Marrakech_Residential_1863,residential,302,Marrakech
1864,31.790057,-8.001843,Marrakech_Trash_Bin_1864,trash_bin,349,Marrakech
1865,31.765743,-8.032838,Marrakech_Residential_1865,residential,702,Marrakech
1866,31.575657,-7.915318,Marrakech_Trash_Bin_1866,trash_bin,714,Marrakech
1867,31.584528,-7.896416,Marrakech_Restaurant_1867,restaurant,755,Marrakech
1868,31.721166,-8.130223,Marrakech_Trash_Bin_1868,trash_bin,1000,Marrakech
1869,31.563408,-7.989762,Marrakech_Hotel_1869,hotel,4364,Marrakech
1870,31.506649,-7.95384,Marrakech_Trash_Bin_1870,trash_bin,877,Marrakech
1871,31.737239,-7.961642,Marrakech_Trash_Bin_1871,trash_bin,395,Marrakech
1872,31.714219,-7.931149,Marrakech_Hotel_1872,hotel,3518,Marrakech
1873,31.659955,-7.809103,Marrakech_Hospital_1873,hospital,2359,Marrakech
1874,31.760452,-8.028241,Marrakech_Residential_1874,residential,821,Marrakech
1875,31.729336,-7.920769,Marrakech_Trash_Bin_1875,trash_bin,648,Marrakech
1876,31.670674,-7.879307,Marrakech_Trash_Bin_1876,trash_bin,910,Marrakech
1877,31.73747,-8.011568,Marrakech_Restaurant_1877,restaurant,962,Marrakech
1878,31.608301,-8.09103,Marrakech_Pharmacy_1878,pharmacy,530,Marrakech
1879,31.574226,-7.842243,Marrakech_Hotel_1879,hotel,4987,Marrakech
1880,31.677968,-7.841239,Marrakech_Trash_Bin_1880,trash_bin,801,Marrakech
1881,31.718892,-7.879385,Marrakech_Trash_Bin_1881,trash_bin,315,Marrakech
1882,31.651936,-7.809939,Marrakech_Trash_Bin_1882,trash_bin,302,Marrakech
1883,31.60965,-8.046801,Marrakech_Hotel_1883,hotel,2120,Marrakech
1884,31.579393,-8.067233,Marrakech_Trash_Bin_1884,trash_bin,987,Marrakech
1885,31.649112,-8.107235,Marrakech_Hospital_1885,hospital,2479,Marrakech
1886,31.52726,-8.06681,Marrakech_Trash_Bin_1886,trash_bin,227,Marrakech
1887,31.564159,-8.051827,Marrakech_Trash_Bin_1887,trash_bin,590,Marrakech
1888,31.736838,-8.083037,Marrakech_Residential_1888,residential,462,Marrakech
1889,31.580659,-7.917504,Marrakech_Trash_Bin_1889,trash_bin,490,Marrakech
1890,31.505457,-8.041877,Marrakech_Hotel_1890,hotel,4251,Marrakech
1891,31.760435,-7.986041,Marrakech_Restaurant_1891,restaurant,702,Marrakech
1892,31.532224,-8.118885,Marrakech_Trash_Bin_1892,trash_bin,620,Marrakech
1893,31.528723,-8.004348,Marrakech_Trash_Bin_1893,trash_bin,554,Marrakech
1894,31.624183,-7.948696,Marrakech_Trash_Bin_1894,trash_bin,237,Marrakech
1895,31.608646,-8.128052,Marrakech_Trash_Bin_1895,trash_bin,365,Marrakech
1896,31.572999,-7.828203,Marrakech_Hospital_1896,hospital,4364,Marrakech
1897,31.545805,-7.908906,Marrakech_Hospital_1897,hospital,3393,Marrakech
1898,31.63808,-8.000485,Marrakech_Trash_Bin_1898,trash_bin,475,Marrakech
1899,31.610951,-8.128763,Marrakech_Trash_Bin_1899,trash_bin,752,Marrakech
1900,31.700878,-7.907654,Marrakech_Trash_Bin_1900,trash_bin,292,Marrakech
1901,30.45945,-9.572094,Agadir_Trash_Bin_1901,trash_bin,958,Agadir
1902,30.384724,-9.458306,Agadir_Trash_Bin_1902,trash_bin,891,Agadir
1903,30.522961,-9.520446,Agadir_Trash_Bin_1903,trash_bin,262,Agadir
1904,30.436518,-9.550132,Agadir_Restaurant_1904,restaurant,457,Agadir
1905,30.513961,-9.47123,Agadir_Trash_Bin_1905,trash_bin,209,Agadir
1906,30.573611,-9.567782,Agadir_Trash_Bin_1906,trash_bin,860,Agadir
1907,30.39505,-9.426163,Agadir_Trash_Bin_1907,trash_bin,449,Agadir
1908,30.40719,-9.546612,Agadir_Trash_Bin_1908,trash_bin,860,Agadir
1909,30.34701,-9.537993,Agadir_Restaurant_1909,restaurant,629,Agadir
1910,30.329309,-9.472936,Agadir_Residential_1910,residential,545,Agadir
1911,30.410725,-9.554596,Agadir_Hotel_1911,hotel,2031,Agadir
1912,30.349688,-9.5942,Agadir_Hotel_1912,hotel,2029,Agadir
1913,30.379786,-9.455173,Agadir_Trash_Bin_1913,trash_bin,693,Agadir
1914,30.44738,-9.4115,Agadir_Trash_Bin_1914,trash_bin,581,Agadir
1915,30.528155,-9.462817,Agadir_Trash_Bin_1915,trash_bin,893,Agadir
1916,30.445472,-9.436057,Agadir_Trash_Bin_1916,trash_bin,591,Agadir
1917,30.501257,-9.444966,Agadir_Hotel_1917,hotel,4942,Agadir
1918,30.267957,-9.582651,Agadir_Trash_Bin_1918,trash_bin,520,Agadir
